catchment_id Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa) pet(mm/day)
07149000 2011 8 5 12 43200 24.582 89.348 0 28.618 22.090 2436.970 1.627
07149000 2011 8 6 12 43200 0.093 300.818 0 39.809 23.293 1984.965 2.978
07149000 2011 8 7 12 43200 0.166 310.484 0 40.616 26.552 1755.398 2.867
07149000 2011 8 8 12 43200 0.000 278.809 0 39.644 27.759 2018.277 2.642
07149000 2011 8 9 12 43200 2.657 306.856 0 39.278 23.246 2021.058 2.916
07149000 2011 8 10 12 43200 0.000 307.958 0 40.465 24.929 1904.235 2.959
07151500 2011 8 1 12 43200 0.000 315.423 0 40.619 28.850 1685.193 2.675
07151500 2011 8 2 12 43200 0.000 320.147 0 42.570 28.032 1333.522 3.007
07151500 2011 8 3 12 43200 0.672 279.387 0 37.584 26.522 2240.667 2.455
07151500 2011 8 4 12 43200 6.576 291.826 0 38.196 24.741 2425.902 2.674
07151500 2011 8 5 12 43200 40.567 104.834 0 28.877 23.173 2486.007 1.540
07151500 2011 8 6 12 43200 0.000 289.106 0 39.485 24.451 2047.518 2.857
07151500 2011 8 7 12 43200 0.108 311.752 0 40.915 27.262 1720.419 2.844
07151500 2011 8 8 12 43200 0.000 261.946 0 39.063 28.102 2087.382 2.522
07151500 2011 8 9 12 43200 1.921 305.233 0 39.815 24.269 2136.796 2.909
07151500 2011 8 10 12 43200 0.008 307.416 0 39.312 25.386 2102.509 2.771
07167500 2011 8 1 12 43200 0.000 275.756 0 39.712 27.786 1871.985 2.579
07167500 2011 8 2 12 43200 0.000 320.778 0 42.750 27.150 1521.350 3.022
07167500 2011 8 3 12 43200 0.005 270.939 0 37.223 25.129 2395.457 2.461
07167500 2011 8 4 12 43200 1.549 299.927 0 37.037 23.810 2401.009 2.533
07167500 2011 8 5 12 43200 10.198 237.477 0 34.832 23.107 2420.180 2.309
07167500 2011 8 6 12 43200 0.000 305.369 0 41.072 23.361 2096.311 3.045
07167500 2011 8 7 12 43200 0.000 304.360 0 42.370 23.653 1945.754 3.183
07167500 2011 8 8 12 43200 0.220 200.091 0 40.210 26.581 1931.998 2.737
07167500 2011 8 9 12 43200 7.104 246.084 0 38.206 21.872 2218.872 2.791
07167500 2011 8 10 12 43200 1.709 304.431 0 36.763 22.841 2331.402 2.563
07180500 2011 8 1 12 43200 0.044 260.249 0 40.503 28.686 1824.504 2.560
07180500 2011 8 2 12 43200 0.000 321.129 0 43.091 27.163 1433.641 3.004
07180500 2011 8 3 12 43200 0.000 286.096 0 36.373 25.165 2535.693 2.302
07180500 2011 8 4 12 43200 3.267 259.801 0 34.939 23.668 2267.203 2.236
07180500 2011 8 5 12 43200 7.211 206.660 0 35.004 22.566 2310.941 2.322
07180500 2011 8 6 12 43200 0.000 294.197 0 40.874 23.031 2070.083 2.979
07180500 2011 8 7 12 43200 0.101 289.007 0 43.076 24.283 1799.919 3.169
07180500 2011 8 8 12 43200 0.000 187.961 0 38.875 25.700 2051.662 2.578
07180500 2011 8 9 12 43200 3.568 201.267 0 36.914 23.449 2257.253 2.492
07180500 2011 8 10 12 43200 4.477 300.645 0 37.772 22.830 2253.811 2.632
07184000 2011 8 1 12 43200 0.000 270.146 0 39.762 28.144 2166.573 2.601
07184000 2011 8 2 12 43200 0.000 306.080 0 41.896 26.096 1886.402 3.035
07184000 2011 8 3 12 43200 0.000 309.108 0 38.116 26.696 2159.824 2.498
07184000 2011 8 4 12 43200 0.308 301.117 0 38.031 24.387 2657.844 2.662
07184000 2011 8 5 12 43200 13.635 219.392 0 35.557 23.816 2486.358 2.389
07184000 2011 8 6 12 43200 0.328 269.341 0 40.309 23.653 2326.976 2.989
07184000 2011 8 7 12 43200 0.000 305.256 0 42.157 24.720 2189.226 3.153
07184000 2011 8 8 12 43200 1.347 282.006 0 41.294 25.107 2264.659 3.023
07184000 2011 8 9 12 43200 1.793 243.727 0 37.873 24.411 2395.514 2.640
07184000 2011 8 10 12 43200 0.214 302.054 0 35.810 22.658 2398.273 2.503
07195800 2011 8 1 12 43200 4.120 252.695 0 37.138 24.395 2426.522 2.652
07195800 2011 8 2 12 43200 0.000 316.755 0 39.554 24.798 2107.790 2.941
07195800 2011 8 3 12 43200 0.000 317.112 0 41.721 26.329 1918.474 3.120
07195800 2011 8 4 12 43200 2.431 279.207 0 40.000 24.029 2400.387 3.049
07195800 2011 8 5 12 43200 11.248 167.666 0 36.757 24.044 2581.735 2.628
07195800 2011 8 6 12 43200 2.096 240.203 0 36.550 23.699 2460.910 2.627
07195800 2011 8 7 12 43200 0.000 283.060 0 39.871 24.357 2356.167 3.011
07195800 2011 8 8 12 43200 4.945 174.400 0 35.205 26.882 2357.481 2.156
07195800 2011 8 9 12 43200 11.691 263.350 0 39.131 23.469 2508.760 2.974
07195800 2011 8 10 12 43200 6.855 304.237 0 35.059 21.548 2310.387 2.586
07196900 2011 8 1 12 43200 4.421 163.128 0 34.970 23.772 2612.749 2.446
07196900 2011 8 2 12 43200 0.000 314.877 0 38.674 24.110 2223.105 2.915
07196900 2011 8 3 12 43200 0.000 316.664 0 40.735 25.174 2008.372 3.113
07196900 2011 8 4 12 43200 0.396 296.841 0 41.713 24.547 2089.220 3.282
07196900 2011 8 5 12 43200 4.493 205.342 0 38.019 25.780 2560.718 2.701
07196900 2011 8 6 12 43200 7.538 188.718 0 33.774 23.129 2590.551 2.336
07196900 2011 8 7 12 43200 0.000 271.184 0 38.290 24.100 2476.424 2.865
07196900 2011 8 8 12 43200 0.717 121.078 0 34.008 25.683 2385.411 2.131
07196900 2011 8 9 12 43200 7.400 277.902 0 40.011 24.017 2454.560 3.095
07196900 2011 8 10 12 43200 7.148 304.068 0 35.463 21.156 2292.845 2.700
07197000 2011 8 1 12 43200 3.633 181.609 0 35.774 23.920 2567.645 2.539
07197000 2011 8 2 12 43200 0.000 315.847 0 39.312 24.401 2179.204 2.974
07197000 2011 8 3 12 43200 0.000 316.814 0 41.363 25.432 1964.362 3.174
07197000 2011 8 4 12 43200 0.409 297.154 0 41.920 24.833 2089.259 3.286
07197000 2011 8 5 12 43200 7.993 207.251 0 38.308 25.940 2572.894 2.724
07197000 2011 8 6 12 43200 6.227 181.287 0 34.103 23.325 2577.793 2.361
07197000 2011 8 7 12 43200 0.000 279.210 0 39.186 24.375 2454.496 2.959
07197000 2011 8 8 12 43200 0.342 112.166 0 34.574 26.217 2364.641 2.158
07197000 2011 8 9 12 43200 5.547 278.161 0 40.481 24.390 2436.571 3.127
07197000 2011 8 10 12 43200 6.278 303.641 0 35.928 21.544 2276.967 2.729
07208500 2011 8 1 12 43200 16.102 283.823 0 22.356 12.512 1319.213 1.662
07208500 2011 8 2 12 43200 3.795 202.597 0 24.071 12.923 1248.845 1.824
07208500 2011 8 3 12 43200 9.752 189.992 0 23.825 12.445 1258.097 1.824
07208500 2011 8 4 12 43200 2.504 232.602 0 24.240 11.983 1211.985 1.891
07208500 2011 8 5 12 43200 2.543 207.233 0 24.654 12.641 1192.940 1.901
07208500 2011 8 6 12 43200 6.788 217.162 0 24.850 12.138 1181.843 1.947
07208500 2011 8 7 12 43200 0.703 192.590 0 23.937 12.861 1050.410 1.813
07208500 2011 8 8 12 43200 0.095 323.599 0 26.340 12.559 971.604 2.083
07208500 2011 8 9 12 43200 0.000 334.525 0 27.653 11.885 659.442 2.248
07208500 2011 8 10 12 43200 0.000 340.132 0 29.004 12.905 514.281 2.346
07226500 2011 8 1 12 43200 0.645 319.954 0 32.303 21.119 1407.746 2.339
07226500 2011 8 2 12 43200 0.080 322.516 0 32.806 20.815 1252.914 2.428
07226500 2011 8 3 12 43200 4.653 253.346 0 29.417 19.713 1595.449 2.069
07226500 2011 8 4 12 43200 8.100 290.001 0 30.969 19.741 1611.318 2.269
07226500 2011 8 5 12 43200 6.169 280.860 0 32.177 20.300 1501.201 2.384
07226500 2011 8 6 12 43200 2.153 306.597 0 32.766 19.930 1355.321 2.485
07226500 2011 8 7 12 43200 1.746 290.752 0 33.395 20.487 1238.960 2.527
07226500 2011 8 8 12 43200 0.503 272.850 0 33.913 20.794 1119.310 2.571
07226500 2011 8 9 12 43200 0.033 318.643 0 34.341 19.880 943.606 2.685
07226500 2011 8 10 12 43200 0.000 329.353 0 36.441 20.653 728.419 2.899
07261000 2011 8 1 12 43200 4.516 147.082 0 32.806 24.825 2865.458 2.084
07261000 2011 8 2 12 43200 0.066 294.546 0 35.872 24.807 2743.758 2.538
07261000 2011 8 3 12 43200 0.000 313.027 0 37.799 24.762 2638.065 2.812
07261000 2011 8 4 12 43200 0.210 291.715 0 40.253 25.096 2533.326 3.122
07261000 2011 8 5 12 43200 2.186 114.750 0 30.668 24.978 3095.147 1.721
07261000 2011 8 6 12 43200 31.023 213.303 0 30.454 24.188 3018.500 1.785
07261000 2011 8 7 12 43200 6.899 241.287 0 35.445 23.007 2877.072 2.626
07261000 2011 8 8 12 43200 3.225 260.029 0 37.222 23.770 2813.312 2.808
07261000 2011 8 9 12 43200 13.712 178.073 0 35.563 24.606 2882.459 2.512
07261000 2011 8 10 12 43200 11.496 306.399 0 33.710 22.068 2655.208 2.465
07263295 2011 8 1 12 43200 12.547 245.928 0 37.860 24.512 2972.431 2.883
07263295 2011 8 2 12 43200 0.000 261.073 0 38.247 25.499 2751.098 2.859
07263295 2011 8 3 12 43200 0.000 313.204 0 38.935 25.484 2567.217 2.958
07263295 2011 8 4 12 43200 0.000 302.068 0 41.513 25.184 2317.544 3.337
07263295 2011 8 5 12 43200 0.559 266.591 0 37.356 25.850 2640.550 2.701
07263295 2011 8 6 12 43200 20.217 140.239 0 28.644 24.327 2905.627 1.476
07263295 2011 8 7 12 43200 0.000 300.518 0 37.286 22.945 2765.075 2.920
07263295 2011 8 8 12 43200 0.207 253.949 0 37.957 24.254 2632.346 2.916
07263295 2011 8 9 12 43200 12.606 237.151 0 37.565 24.666 2759.172 2.830
07263295 2011 8 10 12 43200 32.044 306.800 0 35.638 20.842 2533.183 2.845
07290650 2011 8 1 12 43200 15.982 301.446 0 33.883 23.686 3071.839 2.638
07290650 2011 8 2 12 43200 0.238 316.643 0 34.315 24.773 2877.044 2.595
07290650 2011 8 3 12 43200 0.000 320.609 0 35.595 24.176 2817.884 2.860
07290650 2011 8 4 12 43200 0.000 317.206 0 36.003 24.153 2778.858 2.926
07290650 2011 8 5 12 43200 0.124 257.337 0 36.532 24.245 2753.532 3.000
07290650 2011 8 6 12 43200 30.991 165.298 0 29.283 23.233 2899.518 1.917
07290650 2011 8 7 12 43200 26.970 250.430 0 32.762 20.907 2757.756 2.720
07290650 2011 8 8 12 43200 14.475 148.721 0 29.367 23.242 3001.688 1.931
07290650 2011 8 9 12 43200 0.000 310.343 0 33.137 23.170 2934.062 2.571
07290650 2011 8 10 12 43200 0.001 311.334 0 32.496 22.981 2932.591 2.488
07291000 2011 8 1 12 43200 9.390 290.286 0 33.923 23.352 2998.411 2.722
07291000 2011 8 2 12 43200 0.942 305.170 0 34.647 24.575 2899.420 2.715
07291000 2011 8 3 12 43200 0.000 315.981 0 36.322 24.286 2807.163 3.013
07291000 2011 8 4 12 43200 0.035 316.911 0 36.154 24.130 2751.298 3.001
07291000 2011 8 5 12 43200 0.000 275.727 0 36.646 24.297 2734.677 3.063
07291000 2011 8 6 12 43200 29.071 141.971 0 29.447 23.506 2957.100 1.941
07291000 2011 8 7 12 43200 36.756 232.375 0 32.522 21.136 2772.011 2.710
07291000 2011 8 8 12 43200 6.619 124.623 0 28.751 22.907 2943.985 1.896
07291000 2011 8 9 12 43200 0.000 311.401 0 33.124 23.132 2905.951 2.616
07291000 2011 8 10 12 43200 0.000 311.560 0 32.323 22.565 2901.091 2.545
07292500 2011 8 1 12 43200 6.535 288.590 0 33.858 23.231 2951.746 2.739
07292500 2011 8 2 12 43200 1.019 281.963 0 34.945 24.498 2932.527 2.788
07292500 2011 8 3 12 43200 0.044 312.911 0 36.335 24.392 2837.610 3.023
07292500 2011 8 4 12 43200 0.058 305.992 0 35.950 24.224 2762.792 2.977
07292500 2011 8 5 12 43200 0.020 280.631 0 36.466 24.231 2742.808 3.058
07292500 2011 8 6 12 43200 27.944 131.347 0 29.366 23.818 2989.316 1.892
07292500 2011 8 7 12 43200 35.832 213.678 0 32.047 21.460 2788.059 2.623
07292500 2011 8 8 12 43200 3.219 138.366 0 29.777 22.882 2923.068 2.096
07292500 2011 8 9 12 43200 0.000 307.150 0 32.987 23.143 2900.670 2.607
07292500 2011 8 10 12 43200 0.004 311.848 0 32.287 22.386 2892.809 2.572
07295000 2011 8 1 12 43200 5.363 294.715 0 34.325 23.582 2940.158 2.788
07295000 2011 8 2 12 43200 1.181 242.482 0 36.023 24.737 3006.270 2.948
07295000 2011 8 3 12 43200 0.301 308.490 0 36.317 24.659 2966.276 3.004
07295000 2011 8 4 12 43200 0.200 262.481 0 35.499 24.330 2864.353 2.904
07295000 2011 8 5 12 43200 0.541 288.569 0 36.462 23.958 2785.311 3.092
07295000 2011 8 6 12 43200 23.199 110.985 0 28.346 24.532 3054.164 1.568
07295000 2011 8 7 12 43200 13.777 162.640 0 30.410 22.217 2848.429 2.291
07295000 2011 8 8 12 43200 0.468 186.518 0 31.673 23.422 2957.902 2.366
07295000 2011 8 9 12 43200 0.000 293.423 0 32.530 23.215 2936.084 2.533
07295000 2011 8 10 12 43200 0.000 311.984 0 32.378 22.339 2916.452 2.599
07299670 2011 8 1 12 43200 0.000 321.812 0 39.615 27.229 1508.983 2.966
07299670 2011 8 2 12 43200 0.000 326.643 0 40.503 26.071 1281.140 3.192
07299670 2011 8 3 12 43200 0.000 324.082 0 41.652 25.716 1247.862 3.382
07299670 2011 8 4 12 43200 0.000 275.370 0 41.239 27.026 1409.261 3.223
07299670 2011 8 5 12 43200 0.000 307.025 0 43.031 26.652 1261.346 3.510
07299670 2011 8 6 12 43200 0.000 212.690 0 43.496 28.657 1236.202 3.423
07299670 2011 8 7 12 43200 0.159 190.207 0 44.168 30.031 1154.446 3.408
07299670 2011 8 8 12 43200 0.543 261.534 0 44.777 26.819 1290.235 3.745
07299670 2011 8 9 12 43200 0.169 289.250 0 44.487 24.509 1520.120 3.850
07299670 2011 8 10 12 43200 0.000 305.723 0 44.812 26.992 1547.977 3.738
07301410 2011 8 1 12 43200 0.000 324.656 0 38.149 25.640 1381.356 2.772
07301410 2011 8 2 12 43200 0.000 328.675 0 38.950 24.056 1177.816 3.000
07301410 2011 8 3 12 43200 0.000 328.177 0 39.414 23.536 1027.631 3.096
07301410 2011 8 4 12 43200 0.000 276.840 0 39.436 22.751 1573.449 3.148
07301410 2011 8 5 12 43200 0.007 269.723 0 39.766 21.039 1586.614 3.285
07301410 2011 8 6 12 43200 0.000 262.901 0 40.588 21.194 1350.110 3.379
07301410 2011 8 7 12 43200 0.524 184.872 0 41.227 27.555 1190.811 3.051
07301410 2011 8 8 12 43200 0.575 238.254 0 41.134 23.994 1409.353 3.291
07301410 2011 8 9 12 43200 4.541 267.141 0 41.170 24.388 1464.076 3.271
07301410 2011 8 10 12 43200 0.000 262.019 0 41.546 23.332 1348.491 3.384
07301500 2011 8 1 12 43200 0.024 323.380 0 38.099 25.386 1376.163 2.817
07301500 2011 8 2 12 43200 0.000 328.218 0 38.851 24.358 1171.052 2.999
07301500 2011 8 3 12 43200 0.000 326.206 0 39.549 23.697 1004.701 3.138
07301500 2011 8 4 12 43200 0.021 272.361 0 38.973 22.454 1462.232 3.142
07301500 2011 8 5 12 43200 0.059 267.265 0 39.809 21.672 1522.727 3.294
07301500 2011 8 6 12 43200 0.000 254.328 0 40.436 23.065 1345.234 3.294
07301500 2011 8 7 12 43200 0.490 184.159 0 41.157 26.865 1178.025 3.131
07301500 2011 8 8 12 43200 0.686 248.126 0 41.137 24.276 1382.085 3.311
07301500 2011 8 9 12 43200 2.104 274.712 0 41.228 24.202 1400.122 3.327
07301500 2011 8 10 12 43200 0.000 269.125 0 41.696 23.111 1341.872 3.454
07315200 2011 8 1 12 43200 0.110 314.842 0 38.931 27.622 1737.183 2.880
07315200 2011 8 2 12 43200 0.000 318.161 0 41.172 27.358 1547.489 3.247
07315200 2011 8 3 12 43200 0.000 315.585 0 41.914 27.890 1709.678 3.314
07315200 2011 8 4 12 43200 0.000 297.011 0 43.183 27.731 1601.894 3.517
07315200 2011 8 5 12 43200 0.000 313.702 0 43.901 26.672 1573.690 3.701
07315200 2011 8 6 12 43200 0.038 284.903 0 44.024 29.538 1636.787 3.495
07315200 2011 8 7 12 43200 1.133 193.452 0 44.867 29.256 1338.242 3.648
07315200 2011 8 8 12 43200 0.054 179.607 0 44.946 30.875 1548.565 3.519
07315200 2011 8 9 12 43200 0.221 263.519 0 44.776 25.659 1673.048 3.894
07315200 2011 8 10 12 43200 0.319 305.827 0 43.329 26.115 1931.601 3.659
07315700 2011 8 1 12 43200 0.361 314.097 0 39.546 27.790 1806.222 2.940
07315700 2011 8 2 12 43200 0.000 318.494 0 41.546 26.997 1550.360 3.311
07315700 2011 8 3 12 43200 0.000 315.863 0 42.228 28.136 1681.577 3.318
07315700 2011 8 4 12 43200 0.000 284.534 0 43.424 29.421 1619.236 3.390
07315700 2011 8 5 12 43200 0.000 295.278 0 43.629 26.027 1635.845 3.683
07315700 2011 8 6 12 43200 0.000 290.498 0 44.543 30.333 1658.370 3.482
07315700 2011 8 7 12 43200 1.133 185.547 0 45.799 28.710 1437.371 3.805
07315700 2011 8 8 12 43200 0.769 191.268 0 44.603 31.104 1553.153 3.420
07315700 2011 8 9 12 43200 0.496 266.536 0 43.583 26.070 1708.555 3.673
07315700 2011 8 10 12 43200 1.237 302.682 0 42.881 25.874 1942.519 3.587
07335700 2011 8 1 12 43200 3.147 246.152 0 38.493 23.613 2603.696 3.062
07335700 2011 8 2 12 43200 0.000 319.857 0 38.264 24.722 2319.577 2.949
07335700 2011 8 3 12 43200 0.000 319.536 0 38.108 24.508 2271.592 2.943
07335700 2011 8 4 12 43200 0.000 284.414 0 39.886 24.022 2122.904 3.223
07335700 2011 8 5 12 43200 1.259 266.990 0 40.124 25.350 2309.285 3.161
07335700 2011 8 6 12 43200 41.286 111.854 0 30.276 23.364 2707.490 1.898
07335700 2011 8 7 12 43200 -0.000 237.704 0 36.763 22.937 2573.066 2.875
07335700 2011 8 8 12 43200 1.729 180.839 0 36.136 22.776 2497.276 2.802
07335700 2011 8 9 12 43200 0.242 274.622 0 37.901 25.537 2399.059 2.831
07335700 2011 8 10 12 43200 3.073 307.839 0 35.407 21.035 2353.321 2.827
07340300 2011 8 1 12 43200 3.353 207.614 0 36.213 23.574 2719.255 2.777
07340300 2011 8 2 12 43200 0.000 314.227 0 37.684 24.261 2382.908 2.930
07340300 2011 8 3 12 43200 0.000 320.660 0 36.904 24.084 2359.143 2.834
07340300 2011 8 4 12 43200 0.000 300.779 0 39.684 23.788 2179.261 3.241
07340300 2011 8 5 12 43200 1.039 257.927 0 38.815 25.152 2384.953 3.020
07340300 2011 8 6 12 43200 24.382 104.833 0 31.133 23.479 2768.712 2.039
07340300 2011 8 7 12 43200 0.000 199.873 0 35.640 22.681 2601.439 2.767
07340300 2011 8 8 12 43200 0.276 212.922 0 34.894 24.055 2509.636 2.548
07340300 2011 8 9 12 43200 0.205 266.791 0 36.448 25.393 2468.218 2.656
07340300 2011 8 10 12 43200 1.213 308.121 0 35.192 21.965 2394.835 2.759
07346045 2011 8 1 12 43200 3.930 283.317 0 36.313 24.829 2641.176 2.839
07346045 2011 8 2 12 43200 -0.000 318.526 0 38.990 26.042 2496.001 3.142
07346045 2011 8 3 12 43200 0.000 316.559 0 38.169 25.880 2505.012 3.030
07346045 2011 8 4 12 43200 0.000 317.763 0 39.233 25.026 2443.782 3.265
07346045 2011 8 5 12 43200 0.000 310.922 0 39.397 25.409 2492.505 3.258
07346045 2011 8 6 12 43200 1.538 175.740 0 35.072 25.454 2678.025 2.581
07346045 2011 8 7 12 43200 1.153 136.068 0 35.109 26.658 2646.268 2.452
07346045 2011 8 8 12 43200 0.109 264.466 0 39.572 25.223 2601.652 3.300
07346045 2011 8 9 12 43200 0.095 292.503 0 38.433 26.097 2574.328 3.051
07346045 2011 8 10 12 43200 0.246 309.396 0 39.214 24.811 2588.328 3.279
07359610 2011 8 1 12 43200 1.841 141.495 0 34.721 24.150 2845.021 2.514
07359610 2011 8 2 12 43200 0.000 314.289 0 37.960 24.245 2485.609 2.970
07359610 2011 8 3 12 43200 0.000 318.707 0 36.933 24.511 2469.072 2.803
07359610 2011 8 4 12 43200 0.000 302.035 0 40.104 23.891 2251.567 3.291
07359610 2011 8 5 12 43200 0.879 264.234 0 38.684 25.357 2463.089 2.985
07359610 2011 8 6 12 43200 19.292 95.028 0 27.759 23.597 2820.076 1.447
07359610 2011 8 7 12 43200 0.000 229.724 0 35.799 22.650 2669.295 2.791
07359610 2011 8 8 12 43200 0.000 234.969 0 36.224 24.720 2561.496 2.683
07359610 2011 8 9 12 43200 0.451 256.253 0 35.695 25.542 2591.276 2.529
07359610 2011 8 10 12 43200 2.968 309.312 0 35.107 21.688 2457.376 2.768
07362100 2011 8 1 12 43200 0.468 276.009 0 36.808 25.911 2931.131 2.757
07362100 2011 8 2 12 43200 0.000 263.402 0 38.044 25.925 2863.033 2.946
07362100 2011 8 3 12 43200 0.000 317.132 0 36.376 25.354 2712.592 2.743
07362100 2011 8 4 12 43200 0.000 315.169 0 39.171 24.816 2570.749 3.207
07362100 2011 8 5 12 43200 0.499 274.167 0 39.247 25.331 2762.998 3.177
07362100 2011 8 6 12 43200 33.006 143.745 0 30.888 24.721 3022.378 1.917
07362100 2011 8 7 12 43200 2.213 254.836 0 35.944 24.294 2840.050 2.775
07362100 2011 8 8 12 43200 0.000 272.244 0 37.396 24.493 2777.297 2.973
07362100 2011 8 9 12 43200 0.457 189.280 0 32.991 25.815 2857.957 2.144
07362100 2011 8 10 12 43200 0.107 308.235 0 35.964 24.108 2749.001 2.795
07362587 2011 8 1 12 43200 13.870 262.000 0 37.150 24.150 2924.873 2.821
07362587 2011 8 2 12 43200 0.000 270.875 0 37.250 25.250 2743.328 2.745
07362587 2011 8 3 12 43200 0.000 318.875 0 37.693 24.950 2564.217 2.833
07362587 2011 8 4 12 43200 0.000 297.625 0 40.873 24.650 2318.825 3.295
07362587 2011 8 5 12 43200 2.200 274.250 0 37.350 24.375 2544.223 2.831
07362587 2011 8 6 12 43200 66.100 84.125 0 28.250 23.397 2871.957 1.545
07362587 2011 8 7 12 43200 0.000 296.375 0 35.933 22.575 2782.673 2.773
07362587 2011 8 8 12 43200 0.000 266.625 0 36.550 23.975 2642.394 2.751
07362587 2011 8 9 12 43200 18.400 268.375 0 36.972 24.181 2739.259 2.794
07362587 2011 8 10 12 43200 11.800 312.125 0 34.582 20.726 2500.898 2.724
07373000 2011 8 1 12 43200 0.093 299.720 0 36.383 25.484 2990.355 2.904
07373000 2011 8 2 12 43200 0.093 289.147 0 35.750 25.743 2836.437 2.771
07373000 2011 8 3 12 43200 0.193 311.117 0 36.386 25.637 2925.115 2.889
07373000 2011 8 4 12 43200 0.000 262.175 0 36.770 25.237 2917.894 2.991
07373000 2011 8 5 12 43200 0.000 292.743 0 37.981 24.975 2813.862 3.209
07373000 2011 8 6 12 43200 5.035 190.054 0 33.577 24.864 2964.533 2.501
07373000 2011 8 7 12 43200 19.739 229.860 0 34.846 23.008 2880.680 2.896
07373000 2011 8 8 12 43200 1.121 307.507 0 37.443 24.181 2987.493 3.195
07373000 2011 8 9 12 43200 0.000 293.355 0 34.879 23.482 2905.708 2.858
07373000 2011 8 10 12 43200 0.000 308.984 0 34.534 23.282 2859.792 2.822
07375000 2011 8 1 12 43200 31.693 257.669 0 32.591 23.348 3056.316 2.578
07375000 2011 8 2 12 43200 5.917 281.959 0 33.873 24.298 3100.505 2.691
07375000 2011 8 3 12 43200 0.186 306.865 0 35.076 24.535 2953.704 2.868
07375000 2011 8 4 12 43200 0.000 314.942 0 35.150 24.540 2796.129 2.880
07375000 2011 8 5 12 43200 0.000 300.419 0 35.853 24.241 2797.498 3.026
07375000 2011 8 6 12 43200 25.304 194.871 0 33.695 24.381 2983.995 2.651
07375000 2011 8 7 12 43200 25.963 214.564 0 30.686 23.048 2974.392 2.284
07375000 2011 8 8 12 43200 13.965 119.204 0 29.276 23.755 2962.502 1.926
07375000 2011 8 9 12 43200 0.000 202.444 0 31.928 23.691 2951.231 2.425
07375000 2011 8 10 12 43200 0.001 314.367 0 32.123 22.555 2940.446 2.585
07376000 2011 8 1 12 43200 8.751 253.789 0 33.071 23.204 2949.612 2.683
07376000 2011 8 2 12 43200 5.261 276.075 0 34.559 24.380 3011.140 2.808
07376000 2011 8 3 12 43200 0.042 306.489 0 36.290 24.382 2920.792 3.095
07376000 2011 8 4 12 43200 0.237 266.523 0 34.892 24.548 2822.077 2.846
07376000 2011 8 5 12 43200 0.000 305.651 0 35.746 24.109 2729.769 3.032
07376000 2011 8 6 12 43200 21.112 181.882 0 32.358 24.468 2972.983 2.414
07376000 2011 8 7 12 43200 18.298 244.914 0 30.879 22.858 2891.634 2.349
07376000 2011 8 8 12 43200 6.833 183.831 0 31.799 23.646 2919.065 2.416
07376000 2011 8 9 12 43200 -0.000 216.182 0 32.085 23.562 2908.457 2.476
07376000 2011 8 10 12 43200 0.000 314.451 0 32.416 22.344 2884.339 2.664
08013000 2011 8 1 12 43200 1.920 312.289 0 34.993 24.517 2943.643 2.823
08013000 2011 8 2 12 43200 0.119 262.463 0 35.136 25.656 2897.209 2.723
08013000 2011 8 3 12 43200 0.323 262.142 0 37.157 25.385 2951.029 3.092
08013000 2011 8 4 12 43200 0.193 244.077 0 37.000 24.869 2879.550 3.116
08013000 2011 8 5 12 43200 0.000 276.937 0 37.837 24.515 2806.794 3.283
08013000 2011 8 6 12 43200 8.731 226.520 0 32.590 24.989 2870.741 2.353
08013000 2011 8 7 12 43200 9.866 181.289 0 34.254 22.982 2874.237 2.855
08013000 2011 8 8 12 43200 0.184 302.033 0 36.873 23.801 2905.567 3.193
08013000 2011 8 9 12 43200 -0.000 291.720 0 34.533 23.643 2881.210 2.836
08013000 2011 8 10 12 43200 0.000 311.285 0 34.341 23.198 2791.752 2.848
08014500 2011 8 1 12 43200 8.661 310.075 0 35.370 24.055 2950.721 2.958
08014500 2011 8 2 12 43200 0.471 247.180 0 35.293 25.228 2915.339 2.824
08014500 2011 8 3 12 43200 0.541 268.907 0 36.825 25.226 2981.102 3.082
08014500 2011 8 4 12 43200 0.349 229.565 0 37.162 24.683 2885.440 3.189
08014500 2011 8 5 12 43200 0.000 285.878 0 37.291 24.223 2813.238 3.252
08014500 2011 8 6 12 43200 7.209 192.420 0 31.454 24.756 2887.214 2.195
08014500 2011 8 7 12 43200 7.067 174.196 0 34.171 23.101 2893.209 2.857
08014500 2011 8 8 12 43200 0.043 297.198 0 35.625 23.948 2939.880 3.010
08014500 2011 8 9 12 43200 -0.000 281.840 0 33.910 23.717 2904.451 2.752
08014500 2011 8 10 12 43200 0.000 311.437 0 34.050 23.199 2808.080 2.828
08023080 2011 8 1 12 43200 2.595 307.736 0 34.656 24.532 2763.989 2.680
08023080 2011 8 2 12 43200 0.097 317.210 0 37.014 25.398 2786.148 2.972
08023080 2011 8 3 12 43200 0.000 316.166 0 36.270 24.960 2737.087 2.896
08023080 2011 8 4 12 43200 0.000 315.347 0 37.633 24.298 2692.538 3.168
08023080 2011 8 5 12 43200 0.000 312.874 0 37.642 24.683 2806.751 3.137
08023080 2011 8 6 12 43200 0.806 247.392 0 36.606 24.418 2793.488 3.000
08023080 2011 8 7 12 43200 15.333 224.287 0 34.499 24.224 2824.285 2.686
